"","SpecID","PassNonPass","IOCOrder","BLFamilyLatin","BLFamilyEnglish","BLFamSequID","Taxo","Scientific","English","Diet.Inv","Diet.Vend","Diet.Vect","Diet.Vfish","Diet.Vunk","Diet.Scav","Diet.Fruit","Diet.Nect","Diet.Seed","Diet.PlantO","Diet.5Cat","Diet.Source","Diet.Certainty","Diet.EnteredBy","ForStrat.watbelowsurf","ForStrat.wataroundsurf","ForStrat.ground","ForStrat.understory","ForStrat.midhigh","ForStrat.canopy","ForStrat.aerial","PelagicSpecialist","ForStrat.Source","ForStrat.SpecLevel","ForStrat.EnteredBy","Nocturnal","BodyMass.Value","BodyMass.Source","BodyMass.SpecLevel","BodyMass.Comment","Record.Comment","scientificName","assessmentId","internalTaxonId","kingdomName","phylumName","orderName","className","familyName","genusName","speciesName","authority","redlistCategory","populationTrend","scopes"
"6071",10509,"Passeriformes","Passeriformes","Cisticolidae","Cisticolas and allies",159,"BL3","Apalis melanocephala","Black-headed Apalis",80,0,0,0,0,0,0,0,20,0,"Invertebrate","Ref_11","A","Jennifer",0,0,0,0,60,40,0,0,"Ref_11",1,"Jessica",0,8.8,"Dunning08",1,"","","Apalis melanocephala",118722147,22713811,"ANIMALIA","CHORDATA","PASSERIFORMES","AVES","CISTICOLIDAE","Apalis","melanocephala","(Fischer & Reichenow, 1884)","Least Concern","Stable","Global"
"6072",10510,"Passeriformes","Passeriformes","Cisticolidae","Cisticolas and allies",159,"BL3","Apalis chirindensis","Chirinda Apalis",100,0,0,0,0,0,0,0,0,0,"Invertebrate","Ref_11","A","Jennifer",0,0,0,0,20,80,0,0,"Ref_11",1,"Jessica",0,8.6,"Dunning08",1,"","","Apalis chirindensis",94390383,22713815,"ANIMALIA","CHORDATA","PASSERIFORMES","AVES","CISTICOLIDAE","Apalis","chirindensis","Shelley, 1906","Least Concern","Stable","Global"
"6073",10511,"Passeriformes","Passeriformes","Sylviidae","Old World warblers",161,"BL3","Artisornis moreaui","Long-billed Tailorbird",100,0,0,0,0,0,0,0,0,0,"Invertebrate","Ref_11","A","Jennifer",0,0,0,40,40,20,0,0,"Ref_11",1,"Jessica",0,9.16,"GenAvg",0,"","","Artisornis moreaui",129556131,103771879,"ANIMALIA","CHORDATA","PASSERIFORMES","AVES","CISTICOLIDAE","Artisornis","moreaui","(W.L. Sclater, 1931)","Critically Endangered","Decreasing","Global"
"6074",10512,"Passeriformes","Passeriformes","Cisticolidae","Cisticolas and allies",159,"BL3","Apalis cinerea","Grey Apalis",100,0,0,0,0,0,0,0,0,0,"Invertebrate","Ref_11","A","Jennifer",0,0,0,20,20,60,0,0,"Ref_11",1,"Jessica",0,9.88,"Dunning08",1,"","","Apalis cinerea",118722446,22730909,"ANIMALIA","CHORDATA","PASSERIFORMES","AVES","CISTICOLIDAE","Apalis","cinerea","(Sharpe, 1891)","Least Concern","Stable","Global"
"6075",10513,"Passeriformes","Passeriformes","Cisticolidae","Cisticolas and allies",159,"IOC27","Apalis alticola","Brown-headed Apalis",100,0,0,0,0,0,0,0,0,0,"Invertebrate","Ref_11","A","Jennifer",0,0,0,40,20,30,10,0,"Ref_11",1,"Jessica",0,12.1,"Dunning08",1,"","","Apalis alticola",112874022,22713825,"ANIMALIA","CHORDATA","PASSERIFORMES","AVES","CISTICOLIDAE","Apalis","alticola","(Shelley, 1899)","Least Concern","Stable","Global"
"6076",10514,"Passeriformes","Passeriformes","Cisticolidae","Cisticolas and allies",159,"BL3","Apalis karamojae","Karamoja Apalis",100,0,0,0,0,0,0,0,0,0,"Invertebrate","Ref_11","B","Jennifer",0,0,0,50,50,0,0,0,"Ref_11",1,"Jessica",0,9.2,"Dunning08",1,"","","Apalis karamojae",118853621,22713830,"ANIMALIA","CHORDATA","PASSERIFORMES","AVES","CISTICOLIDAE","Apalis","karamojae","(van Someren, 1921)","Vulnerable","Decreasing","Global"
"6077",10515,"Passeriformes","Passeriformes","Cisticolidae","Cisticolas and allies",159,"BL3","Hypergerus atriceps","Oriole Warbler",100,0,0,0,0,0,0,0,0,0,"Invertebrate","Ref_11","A","Jennifer",0,0,50,50,0,0,0,0,"Ref_11",1,"Jessica",0,29.8,"Dunning08",1,"","","Hypergerus atriceps",94391340,22713842,"ANIMALIA","CHORDATA","PASSERIFORMES","AVES","CISTICOLIDAE","Hypergerus","atriceps","(Lesson, 1831)","Least Concern","Stable","Global"
"6078",10517,"Passeriformes","Passeriformes","Cisticolidae","Cisticolas and allies",159,"BL3","Eminia lepida","Grey-capped Warbler",100,0,0,0,0,0,0,0,0,0,"Invertebrate","Ref_11","A","Jennifer",0,0,0,50,50,0,0,0,"Ref_11",1,"Jessica",0,20.2,"Dunning08",1,"","","Eminia lepida",118723363,22713847,"ANIMALIA","CHORDATA","PASSERIFORMES","AVES","CISTICOLIDAE","Eminia","lepida","Hartlaub, 1881","Least Concern","Stable","Global"
"6079",10521,"Passeriformes","Passeriformes","Cisticolidae","Cisticolas and allies",159,"BL3","Camaroptera brachyura","Green-backed Camaroptera",80,0,0,0,0,0,20,0,0,0,"Invertebrate","Ref_11","A","Jennifer",0,0,40,40,20,0,0,0,"Ref_11",1,"Jessica",0,9.74,"Dunning08",1,"","","Camaroptera brachyura",94391857,103774592,"ANIMALIA","CHORDATA","PASSERIFORMES","AVES","CISTICOLIDAE","Camaroptera","brachyura","(Vieillot, 1820)","Least Concern","Increasing","Global"
"6080",10526,"Passeriformes","Passeriformes","Cisticolidae","Cisticolas and allies",159,"BL3","Camaroptera superciliaris","Yellow-browed Camaroptera",100,0,0,0,0,0,0,0,0,0,"Invertebrate","Ref_11","A","Jennifer",0,0,0,20,80,0,0,0,"Ref_11",1,"Jessica",0,9.7,"Dunning08",1,"","","Camaroptera superciliaris",94392312,22713868,"ANIMALIA","CHORDATA","PASSERIFORMES","AVES","CISTICOLIDAE","Camaroptera","superciliaris","(Fraser, 1843)","Least Concern","Stable","Global"
"6081",10527,"Passeriformes","Passeriformes","Cisticolidae","Cisticolas and allies",159,"BL3","Camaroptera chloronota","Olive-green Camaroptera",100,0,0,0,0,0,0,0,0,0,"Invertebrate","Ref_11","A","Jennifer",0,0,20,60,20,0,0,0,"Ref_11",1,"Jessica",0,11.4,"Dunning08",1,"","","Camaroptera chloronota",94392572,103774800,"ANIMALIA","CHORDATA","PASSERIFORMES","AVES","CISTICOLIDAE","Camaroptera","chloronota","Reichenow, 1895","Least Concern","Unknown","Global"
"6082",10532,"Passeriformes","Passeriformes","Sylviidae","Old World warblers",161,"BL3","Poliolais lopezi","White-tailed Warbler",100,0,0,0,0,0,0,0,0,0,"Invertebrate","Ref_11","A","Jennifer",0,0,50,50,0,0,0,0,"Ref_11",1,"Jessica",0,12,"Dunning08",1,"","","Poliolais lopezi",94436623,22715015,"ANIMALIA","CHORDATA","PASSERIFORMES","AVES","CISTICOLIDAE","Poliolais","lopezi","(Alexander, 1903)","Near Threatened","Decreasing","Global"
"6083",10534,"Passeriformes","Passeriformes","Sylviidae","Old World warblers",161,"BL3","Graueria vittata","Grauer's Warbler",100,0,0,0,0,0,0,0,0,0,"Invertebrate","Ref_11","A","Jennifer",0,0,0,50,50,0,0,0,"Ref_11",1,"Jessica",0,15.54,"Dunning08",1,"","","Graueria vittata",94436903,22715019,"ANIMALIA","CHORDATA","PASSERIFORMES","AVES","MACROSPHENIDAE","Graueria","vittata","Hartert, 1908","Least Concern","Stable","Global"
"6084",10535,"Passeriformes","Passeriformes","Cisticolidae","Cisticolas and allies",159,"BL3","Euryptila subcinnamomea","Kopje Warbler",100,0,0,0,0,0,0,0,0,0,"Invertebrate","Ref_11","A","Jennifer",0,0,100,0,0,0,0,0,"Ref_11",1,"Jessica",0,11.5,"Dunning08",1,"","","Euryptila subcinnamomea",94393478,22713899,"ANIMALIA","CHORDATA","PASSERIFORMES","AVES","CISTICOLIDAE","Euryptila","subcinnamomea","(Smith, 1847)","Least Concern","Stable","Global"
"6085",10549,"Passeriformes","Passeriformes","Zosteropidae","White-eyes",164,"BL3","Zosterops senegalensis","African Yellow White-eye",30,0,0,0,0,0,30,30,10,0,"FruiNect","Ref_13","A","Carolina",0,0,0,30,70,0,0,0,"Borghesio & Laiolo 04",1,"Christian",0,10.9,"Dunning08",1,"","","Zosterops senegalensis",132104178,22713934,"ANIMALIA","CHORDATA","PASSERIFORMES","AVES","ZOSTEROPIDAE","Zosterops","senegalensis","Bonaparte, 1850","Least Concern","Stable","Global"
"6086",10551,"Passeriformes","Passeriformes","Zosteropidae","White-eyes",164,"BL3","Zosterops vaughani","Pemba White-eye",40,0,0,0,0,0,20,30,0,10,"Omnivore","Ref_13","A","Carolina",0,0,0,30,70,0,0,0,"Ref_47
",1,"Christian",0,7,"PrimScale",1,"MarceloR","","Zosterops vaughani",94394996,22713939,"ANIMALIA","CHORDATA","PASSERIFORMES","AVES","ZOSTEROPIDAE","Zosterops","vaughani","Bannerman, 1924","Least Concern","Stable","Global"
"6087",10552,"Passeriformes","Passeriformes","Zosteropidae","White-eyes",164,"BL3","Zosterops mayottensis","Mayotte White-eye",50,0,0,0,0,0,0,0,0,50,"Omnivore","Ref_13","B","Carolina",0,0,0,60,40,0,0,0,"Ref_50",1,"Christian",0,9.9,"Dunning08",1,"","","Zosterops mayottensis",94395189,22713944,"ANIMALIA","CHORDATA","PASSERIFORMES","AVES","ZOSTEROPIDAE","Zosterops","mayottensis","Schlegel, 1866","Least Concern","Decreasing","Global"
"6088",10553,"Passeriformes","Passeriformes","Zosteropidae","White-eyes",164,"BL3","Zosterops poliogastrus","Montane White-eye",40,0,0,0,0,0,40,20,0,0,"FruiNect","Ref_13","A","Carolina",0,0,0,30,70,0,0,0,"Ref_47
",1,"Christian",0,11,"Dunning08",1,"","","Zosterops poliogastrus",95032406,103891168,"ANIMALIA","CHORDATA","PASSERIFORMES","AVES","ZOSTEROPIDAE","Zosterops","poliogastrus","Heuglin, 1861","Least Concern","Unknown","Global"
"6089",10562,"Passeriformes","Passeriformes","Zosteropidae","White-eyes",164,"BL3","Zosterops abyssinicus","White-breasted White-eye",70,0,0,0,0,0,30,0,0,0,"Invertebrate","Ref_13","A","Carolina",0,0,0,30,70,0,0,0,"Ref_47",1,"Christian",0,9.43,"Dunning08",1,"","","Zosterops abyssinicus",113125903,103889260,"ANIMALIA","CHORDATA","PASSERIFORMES","AVES","ZOSTEROPIDAE","Zosterops","abyssinicus","Guérin-Méneville, 1843","Least Concern","Unknown","Global"
"6090",10566,"Passeriformes","Passeriformes","Zosteropidae","White-eyes",164,"BL3","Zosterops pallidus","Pale White-eye",20,0,0,0,0,0,40,30,0,10,"FruiNect","Ref_13","A","Carolina",0,0,10,10,70,10,0,0,"Ref_56",1,"Christian",0,11.1,"Dunning08",1,"","","Zosterops pallidus",111177151,103889573,"ANIMALIA","CHORDATA","PASSERIFORMES","AVES","ZOSTEROPIDAE","Zosterops","pallidus","Swainson, 1838","Least Concern","Unknown","Global"
"6091",10567,"Passeriformes","Passeriformes","Zosteropidae","White-eyes",164,"BL3","Zosterops maderaspatanus","Madagascar White-eye",60,0,0,0,0,0,10,10,10,10,"Invertebrate","Ref_13","A","Carolina",0,0,0,40,20,40,0,0,"Ref_48",1,"Christian",0,8.87,"Dunning08",1,"","","Zosterops maderaspatanus",132202073,103889860,"ANIMALIA","CHORDATA","PASSERIFORMES","AVES","ZOSTEROPIDAE","Zosterops","maderaspatanus","(Linnaeus, 1766)","Least Concern","Decreasing","Global"
"6092",10571,"Passeriformes","Passeriformes","Zosteropidae","White-eyes",164,"BL3","Zosterops mouroniensis","Mount Karthala White-eye",20,0,0,0,0,0,80,0,0,0,"FruiNect","Ref_13","B","Carolina",0,0,0,100,0,0,0,0,"Ref_50",1,"Other",0,9.9,"Dunning08",1,"","","Zosterops mouroniensis",94395989,22713976,"ANIMALIA","CHORDATA","PASSERIFORMES","AVES","ZOSTEROPIDAE","Zosterops","mouroniensis","Milne-Edwards & Oustalet, 1885","Vulnerable","Decreasing","Global"
"6093",10572,"Passeriformes","Passeriformes","Zosteropidae","White-eyes",164,"BL3","Zosterops ficedulinus","Sao Tome White-eye",50,0,0,0,0,0,50,0,0,0,"Omnivore","Ref_13","A","Carolina",0,0,0,0,40,60,0,0,"Ref_56",1,"Christian",0,10.57,"GenAvg",0,"","","Zosterops ficedulinus",131796574,103890694,"ANIMALIA","CHORDATA","PASSERIFORMES","AVES","ZOSTEROPIDAE","Zosterops","ficedulinus","Hartlaub, 1866","Endangered","Decreasing","Global"
"6094",10573,"Passeriformes","Passeriformes","Zosteropidae","White-eyes",164,"BL3","Zosterops griseovirescens","Annobon White-eye",80,0,0,0,0,0,0,0,20,0,"Invertebrate","Ref_13","A","Carolina",0,0,0,40,30,30,0,0,"Ref_56",1,"Christian",0,11,"Dunning08",1,"","","Zosterops griseovirescens",94396546,22713989,"ANIMALIA","CHORDATA","PASSERIFORMES","AVES","ZOSTEROPIDAE","Zosterops","griseovirescens","Barboza du Bocage, 1893","Vulnerable","Stable","Global"
"6095",10574,"Passeriformes","Passeriformes","Zosteropidae","White-eyes",164,"BL3","Zosterops borbonicus","Mascarene Grey White-eye",40,0,0,0,0,0,40,20,0,0,"FruiNect","Ref_13","A","Carolina",0,0,20,40,40,0,0,0,"Ref_50",1,"Christian",0,8.2,"Dunning08",1,"","","Zosterops borbonicus",113121524,103888874,"ANIMALIA","CHORDATA","PASSERIFORMES","AVES","ZOSTEROPIDAE","Zosterops","borbonicus","(Boddaert, 1783)","Least Concern","Unknown","Global"
"6096",10575,"Passeriformes","Passeriformes","Zosteropidae","White-eyes",164,"BL3","Zosterops olivaceus","Reunion Olive White-eye",30,0,0,0,0,0,20,50,0,0,"FruiNect","Ref_13","A","Carolina",0,0,0,50,50,0,0,0,"Ref_50",1,"Christian",0,9.13,"Dunning08",1,"","","Zosterops olivaceus",94396989,22714000,"ANIMALIA","CHORDATA","PASSERIFORMES","AVES","ZOSTEROPIDAE","Zosterops","olivaceus","(Linnaeus, 1766)","Least Concern","Unknown","Global"
"6097",10577,"Passeriformes","Passeriformes","Zosteropidae","White-eyes",164,"BL3","Zosterops modestus","Seychelles White-eye",40,0,0,0,0,0,30,10,20,0,"Omnivore","Ref_13","A","Carolina",0,0,0,60,40,0,0,0,"Ref_50",1,"Christian",0,12.8,"Dunning08",1,"","","Zosterops modestus",152572180,22714018,"ANIMALIA","CHORDATA","PASSERIFORMES","AVES","ZOSTEROPIDAE","Zosterops","modestus","Newton, 1867","Vulnerable","Stable","Global"
"6098",10578,"Passeriformes","Passeriformes","Zosteropidae","White-eyes",164,"BL3","Zosterops ceylonensis","Sri Lanka White-eye",40,0,0,0,0,0,30,30,0,0,"FruiNect","Ref_13","A","Carolina",0,0,0,50,50,0,0,0,"Partridge & Ashcroft, Condor 76",1,"Other",0,12.6,"Dunning08",1,"","","Zosterops ceylonensis",94397877,22714023,"ANIMALIA","CHORDATA","PASSERIFORMES","AVES","ZOSTEROPIDAE","Zosterops","ceylonensis","Holdsworth, 1872","Least Concern","Decreasing","Global"
"6099",10579,"Passeriformes","Passeriformes","Zosteropidae","White-eyes",164,"BL3","Zosterops erythropleurus","Chestnut-flanked White-eye",50,0,0,0,0,0,0,0,0,50,"Omnivore","Ref_13","B","Carolina",0,0,30,40,30,0,0,0,"Flint etal 84",1,"Christian",0,11,"Dunning08",1,"","","Zosterops erythropleurus",94398060,22714027,"ANIMALIA","CHORDATA","PASSERIFORMES","AVES","ZOSTEROPIDAE","Zosterops","erythropleurus","Swinhoe, 1863","Least Concern","Decreasing","Global"
"6100",10580,"Passeriformes","Passeriformes","Zosteropidae","White-eyes",164,"BL3","Zosterops palpebrosus","Oriental White-eye",40,0,0,0,0,0,20,10,10,20,"Omnivore","Ref_13","A","Carolina",0,0,0,0,30,70,0,0,"Ref_44",1,"Other",0,8.6,"Dunning08",1,"","","Zosterops palpebrosus",155176891,155155950,"ANIMALIA","CHORDATA","PASSERIFORMES","AVES","ZOSTEROPIDAE","Zosterops","palpebrosus","(Temminck, 1824)","Least Concern","Decreasing","Global"
"6101",10581,"Passeriformes","Passeriformes","Zosteropidae","White-eyes",164,"BL3","Zosterops japonicus","Japanese White-eye",40,0,0,0,0,0,30,30,0,0,"FruiNect","Ref_13","A","Carolina",0,0,0,30,40,30,0,0,"Ref_42",1,"Jessica",0,11.29,"Dunning08",1,"","","Zosterops japonicus",155636070,155158005,"ANIMALIA","CHORDATA","PASSERIFORMES","AVES","ZOSTEROPIDAE","Zosterops","japonicus","Temminck &amp; Schlegel, 1845","Least Concern","Unknown","Global"
"6102",10582,"Passeriformes","Passeriformes","Zosteropidae","White-eyes",164,"BL3","Zosterops meyeni","Lowland White-eye",50,0,0,0,0,0,30,10,10,0,"Omnivore","Ref_13","D1","Carolina",0,0,0,70,30,0,0,0,"Ref_51",1,"Christian",0,10,"Dunning08",1,"","","Zosterops meyeni",94398893,22714037,"ANIMALIA","CHORDATA","PASSERIFORMES","AVES","ZOSTEROPIDAE","Zosterops","meyeni","Bonaparte, 1850","Least Concern","Stable","Global"
"6103",10584,"Passeriformes","Passeriformes","Zosteropidae","White-eyes",164,"BL3","Zosterops conspicillatus","Bridled White-eye",20,0,0,0,0,0,20,20,20,20,"Omnivore","Ref_13","A","Carolina",0,0,0,60,40,0,0,0,"Ref_42",1,"Jessica",0,7.9,"Dunning08",1,"","","Zosterops conspicillatus",117351603,103889155,"ANIMALIA","CHORDATA","PASSERIFORMES","AVES","ZOSTEROPIDAE","Zosterops","conspicillatus","(Kittlitz, 1832)","Extinct","","Global"
"6104",10587,"Passeriformes","Passeriformes","Zosteropidae","White-eyes",164,"BL3","Zosterops rotensis","Rota Bridled White-eye",60,0,0,0,0,0,40,0,0,0,"Invertebrate","Ref_13","A","Carolina",0,0,10,30,50,10,0,0,"Amidon etal 2004 DOI: 10.1676/04-037",1,"Christian",0,10,"PrimScale",1,"MarceloR","","Zosterops rotensis",126656629,22714047,"ANIMALIA","CHORDATA","PASSERIFORMES","AVES","ZOSTEROPIDAE","Zosterops","rotensis","Takatsukasa & Yamashina, 1931","Critically Endangered","Increasing","Global"
"6105",10588,"Passeriformes","Passeriformes","Zosteropidae","White-eyes",164,"BL3","Zosterops hypolais","Plain White-eye",50,0,0,0,0,0,30,10,10,0,"Omnivore","Ref_13","D1","Carolina",0,0,25,25,25,25,0,0,"Ref_42",1,"Jessica",0,10.57,"GenAvg",0,"","","Zosterops hypolais",94399560,22714053,"ANIMALIA","CHORDATA","PASSERIFORMES","AVES","ZOSTEROPIDAE","Zosterops","hypolais","Hartlaub & Finsch, 1872","Near Threatened","Stable","Global"
"6106",10589,"Passeriformes","Passeriformes","Zosteropidae","White-eyes",164,"BL3","Zosterops semperi","Caroline Islands White-eye",60,0,0,0,0,0,40,0,0,0,"Invertebrate","Ref_13","A","Carolina",0,0,0,40,60,0,0,0,"Ref_42",1,"Jessica",0,10.57,"GenAvg",0,"","","Zosterops semperi",132104614,22714056,"ANIMALIA","CHORDATA","PASSERIFORMES","AVES","ZOSTEROPIDAE","Zosterops","semperi","Hartlaub, 1868","Least Concern","Unknown","Global"
"6107",10590,"Passeriformes","Passeriformes","Zosteropidae","White-eyes",164,"BL3","Zosterops atricapilla","Black-capped White-eye",60,0,0,0,0,0,20,20,0,0,"Invertebrate","Ref_13","A","Carolina",0,0,0,0,40,60,0,0,"Ref_44",1,"Christian",0,9.2,"Dunning08",1,"","","Zosterops atricapilla",94399934,22714060,"ANIMALIA","CHORDATA","PASSERIFORMES","AVES","ZOSTEROPIDAE","Zosterops","atricapilla","Salvadori, 1879","Least Concern","Decreasing","Global"
"6108",10591,"Passeriformes","Passeriformes","Zosteropidae","White-eyes",164,"BL3","Zosterops everetti","Everett's White-eye",30,0,0,0,0,0,40,30,0,0,"FruiNect","Ref_13","A","Carolina",0,0,0,0,20,80,0,0,"Ref_44",1,"Christian",0,10,"Dunning08",1,"","","Zosterops everetti",155180706,155179593,"ANIMALIA","CHORDATA","PASSERIFORMES","AVES","ZOSTEROPIDAE","Zosterops","everetti","Tweeddale, 1878","Least Concern","Decreasing","Global"
"6109",10592,"Passeriformes","Passeriformes","Zosteropidae","White-eyes",164,"BL3","Zosterops nigrorum","Golden-yellow White-eye",50,0,0,0,0,0,50,0,0,0,"Omnivore","Ref_13","A","Carolina",0,0,0,70,30,0,0,0,"Ref_51",1,"Other",0,7.3,"Dunning08",1,"","","Zosterops nigrorum",132104786,22714071,"ANIMALIA","CHORDATA","PASSERIFORMES","AVES","ZOSTEROPIDAE","Zosterops","nigrorum","Tweeddale, 1878","Least Concern","Unknown","Global"
"6110",10594,"Passeriformes","Passeriformes","Zosteropidae","White-eyes",164,"BL3","Zosterops natalis","Christmas Island White-eye",10,0,0,0,0,0,40,20,30,0,"FruiNect","Ref_13","A","Carolina",0,0,20,40,20,20,0,0,"Ref_37",1,"Christian",0,9.97,"Dunning08",1,"","","Zosterops natalis",132105135,22714078,"ANIMALIA","CHORDATA","PASSERIFORMES","AVES","ZOSTEROPIDAE","Zosterops","natalis","Lister, 1889","Near Threatened","Stable","Global"
"6111",10595,"Passeriformes","Passeriformes","Zosteropidae","White-eyes",164,"BL3","Zosterops flavus","Javan White-eye",60,0,0,0,0,0,40,0,0,0,"Invertebrate","Ref_13","A","Carolina",0,0,0,33,33,33,0,0,"Ref_44",1,"Christian",0,7,"PrimScale",1,"MarceloR","","Zosterops flavus",156951522,22714082,"ANIMALIA","CHORDATA","PASSERIFORMES","AVES","ZOSTEROPIDAE","Zosterops","flavus","(Horsfield, 1821)","Endangered","Decreasing","Global"
"6112",10596,"Passeriformes","Passeriformes","Zosteropidae","White-eyes",164,"BL3","Zosterops chloris","Lemon-bellied White-eye",50,0,0,0,0,0,50,0,0,0,"Omnivore","Ref_13","A","Carolina",0,0,0,33,33,33,0,0,"Ref_44",1,"Christian",0,9,"PrimScale",1,"MarceloR","","Zosterops chloris",132105416,22714085,"ANIMALIA","CHORDATA","PASSERIFORMES","AVES","ZOSTEROPIDAE","Zosterops","chloris","Bonaparte, 1850","Least Concern","Stable","Global"
"6113",10597,"Passeriformes","Passeriformes","Zosteropidae","White-eyes",164,"BL3","Zosterops citrinella","Ashy-bellied White-eye",50,0,0,0,0,0,50,0,0,0,"Omnivore","Ref_13","A","Carolina",0,0,10,20,20,50,0,0,"Ref_49",1,"Christian",0,12,"PrimScale",1,"MarceloR","","Zosterops citrinella",155165944,155164575,"ANIMALIA","CHORDATA","PASSERIFORMES","AVES","ZOSTEROPIDAE","Zosterops","citrinella","Bonaparte, 1850","Least Concern","Decreasing","Global"
"6114",10601,"Passeriformes","Passeriformes","Zosteropidae","White-eyes",164,"BL3","Zosterops grayi","Pearl-bellied White-eye",50,0,0,0,0,0,30,10,10,0,"Omnivore","Ref_13","D1","Carolina",0,0,0,30,70,0,0,0,"Ref_41",1,"Christian",0,16,"PrimScale",1,"MarceloR","","Zosterops grayi",94401587,22714100,"ANIMALIA","CHORDATA","PASSERIFORMES","AVES","ZOSTEROPIDAE","Zosterops","grayi","Wallace, 1864","Near Threatened","Decreasing","Global"
"6115",10602,"Passeriformes","Passeriformes","Zosteropidae","White-eyes",164,"BL3","Zosterops uropygialis","Golden-bellied White-eye",50,0,0,0,0,0,30,10,10,0,"Omnivore","Ref_13","D1","Carolina",0,0,0,0,0,100,0,0,"Ref_41",1,"Christian",0,14,"PrimScale",1,"MarceloR","","Zosterops uropygialis",94401788,22714103,"ANIMALIA","CHORDATA","PASSERIFORMES","AVES","ZOSTEROPIDAE","Zosterops","uropygialis","Salvadori, 1874","Near Threatened","Decreasing","Global"
"6116",10603,"Passeriformes","Passeriformes","Zosteropidae","White-eyes",164,"BL3","Zosterops consobrinorum","Pale-bellied White-eye",50,0,0,0,0,0,30,10,10,0,"Omnivore","Ref_13","D1","Carolina",0,0,0,40,30,30,0,0,"Ref_41",1,"Christian",0,12,"PrimScale",1,"MarceloR","","Zosterops consobrinorum",94401990,22714107,"ANIMALIA","CHORDATA","PASSERIFORMES","AVES","ZOSTEROPIDAE","Zosterops","consobrinorum","Meyer, 1904","Least Concern","Unknown","Global"
"6117",10604,"Passeriformes","Passeriformes","Zosteropidae","White-eyes",164,"BL3","Zosterops anomalus","Lemon-throated White-eye",50,0,0,0,0,0,30,10,10,0,"Omnivore","Ref_13","D1","Carolina",0,0,0,20,30,50,0,0,"Ref_41",1,"Christian",0,12,"PrimScale",1,"MarceloR","","Zosterops anomalus",94402169,22714110,"ANIMALIA","CHORDATA","PASSERIFORMES","AVES","ZOSTEROPIDAE","Zosterops","anomalus","Meyer & Wiglesworth, 1896","Least Concern","Unknown","Global"
"6118",10606,"Passeriformes","Passeriformes","Zosteropidae","White-eyes",164,"BL3","Zosterops atrifrons","Black-crowned White-eye",40,0,0,0,0,0,30,0,30,0,"Omnivore","Ref_13","A","Carolina",0,0,0,0,20,80,0,0,"Ref_41; Ref_39",1,"Jessica",0,10,"Dunning08",1,"","","Zosterops atrifrons",94402508,22714119,"ANIMALIA","CHORDATA","PASSERIFORMES","AVES","ZOSTEROPIDAE","Zosterops","atrifrons","Ogilvie-Grant, 1910","Least Concern","Unknown","Global"
"6119",10607,"Passeriformes","Passeriformes","Zosteropidae","White-eyes",164,"BL3","Zosterops atriceps","Creamy-throated White-eye",50,0,0,0,0,0,30,10,10,0,"Omnivore","Ref_13","D1","Carolina",0,0,0,30,50,20,0,0,"Gould 70",1,"Christian",0,12,"PrimScale",1,"MarceloR","","Zosterops atriceps",94402668,22714124,"ANIMALIA","CHORDATA","PASSERIFORMES","AVES","ZOSTEROPIDAE","Zosterops","atriceps","Gray, 1860","Least Concern","Decreasing","Global"
"6120",10608,"Passeriformes","Passeriformes","Zosteropidae","White-eyes",164,"BL3","Zosterops minor","Black-fronted White-eye",50,0,0,0,0,0,50,0,0,0,"Omnivore","Ref_13","A","Carolina",0,0,0,50,50,0,0,0,"Genus",1,"Christian",0,11.1,"Dunning08",1,"","","Zosterops minor",94402825,103891968,"ANIMALIA","CHORDATA","PASSERIFORMES","AVES","ZOSTEROPIDAE","Zosterops","minor","Meyer, 1874","Least Concern","Unknown","Global"
"6121",10613,"Passeriformes","Passeriformes","Zosteropidae","White-eyes",164,"BL3","Zosterops meeki","White-throated White-eye",50,0,0,0,0,0,30,10,10,0,"Omnivore","Ref_13","D1","Carolina",0,0,0,50,50,0,0,0,"Genus",1,"Christian",0,9,"PrimScale",1,"MarceloR","","Zosterops meeki",94403003,22714131,"ANIMALIA","CHORDATA","PASSERIFORMES","AVES","ZOSTEROPIDAE","Zosterops","meeki","Hartert, 1898","Data Deficient","Decreasing","Global"
"6122",10614,"Passeriformes","Passeriformes","Zosteropidae","White-eyes",164,"BL3","Zosterops hypoxanthus","Black-headed White-eye",30,0,0,0,0,0,30,0,40,0,"Omnivore","Ref_13","A","Carolina",0,0,0,50,50,0,0,0,"Genus",1,"Christian",0,12.5,"Dunning08",1,"","","Zosterops hypoxanthus",94403197,22714136,"ANIMALIA","CHORDATA","PASSERIFORMES","AVES","ZOSTEROPIDAE","Zosterops","hypoxanthus","Salvadori, 1881","Least Concern","Decreasing","Global"
"6123",10615,"Passeriformes","Passeriformes","Zosteropidae","White-eyes",164,"BL3","Zosterops mysorensis","Biak White-eye",60,0,0,0,0,0,40,0,0,0,"Invertebrate","Ref_13","C","Carolina",0,0,0,50,50,0,0,0,"Genus",1,"Christian",0,9,"PrimScale",1,"MarceloR","","Zosterops mysorensis",94403357,22714140,"ANIMALIA","CHORDATA","PASSERIFORMES","AVES","ZOSTEROPIDAE","Zosterops","mysorensis","Meyer, 1874","Near Threatened","Decreasing","Global"
